"resp","rt","item","elo","id"
0,7.567,Y20,0,64
0,7.317,Y32,0,64
0,26.417,Y9,0,64
0,19.733,Y17,0,64
0,10.483,Y38,0,64
0,19.15,Y6,0,64
0,8.85,Y10,0,64
0,9.383,Y1,0,64
0,19.85,Y19,0,64
0,23.633,Y21,0,64
0,13.133,Y29,0,64
0,7.55,Y35,0,64
0,13.85,Y18,0,64
0,12.517,Y15,0,64
0,30,Y8,0,64
0,30,Y7,0,64
0,5.85,Y36,0,64
0,12.533,Y22,0,64
0,10.35,Y24,0,64
0,30,Y16,0,64
0,5.4,Y37,0,64
0,18.667,Y4,0,64
0,15.467,Y26,0,64
0,10.567,Y40,0,64
0,13.033,Y30,0,64
0,11.1,Y14,0,64
0,16.517,Y25,0,65
0,14.333,Y39,0,65
0,9.433,Y16,0,65
0,30,Y7,0,65
0,29.117,Y12,0,65
0,10.417,Y40,0,65
0,14.517,Y26,0,65
0,8.05,Y5,0,65
0,25.783,Y14,0,65
0,14.467,Y29,0,65
0,26.8,Y20,0,65
0,11.567,Y24,0,65
0,21.283,Y28,0,65
0,5.517,Y35,0,65
0,10.4,Y8,0,65
0,23.983,Y10,0,65
0,18.967,Y9,0,65
0,22.1,Y27,0,65
0,7.517,Y2,0,65
0,9.05,Y4,0,65
0,28.05,Y19,0,65
0,7.367,Y17,0,65
0,8.8,Y6,0,65
0,30,Y13,0,65
0,30,Y21,0,65
0,16.7,Y18,0,65
0,30,Y22,0,65
0,7.083,Y38,0,65
0,14.633,Y36,0,65
0,24.8,Y11,0,65
0,5,Y37,0,65
0,30,Y30,0,65
0,26.667,Y15,0,65
0,4.35,Y35,0.37019843643208067,66
0,30,Y36,0.37019843643208067,66
0,13.267,Y10,0.37019843643208067,66
0,15.8,Y26,0.37019843643208067,66
0,12.5,Y37,0.37019843643208067,66
0,30,Y15,0.37019843643208067,66
0,7.617,Y24,0.37019843643208067,66
0,26.067,Y19,0.37019843643208067,66
0,28.717,Y29,0.37019843643208067,66
0,12.367,Y20,0.37019843643208067,66
0,14.917,Y30,0.37019843643208067,66
0,25.8,Y28,0.37019843643208067,66
0,28.083,Y25,0.37019843643208067,66
0,15.55,Y8,0.37019843643208067,66
0,6.55,Y38,0.37019843643208067,66
0,16.133,Y4,0.37019843643208067,66
0,4.8,Y6,0.37019843643208067,66
0,30,Y13,0.37019843643208067,66
0,28.85,Y39,0.37019843643208067,66
0,21,Y18,0.37019843643208067,66
0,7.75,Y15,1.3070166366406475,67
0,4.95,Y22,1.3070166366406475,67
0,9.017,Y29,1.3070166366406475,67
0,17.8,Y30,1.3070166366406475,67
0,26.867,Y16,1.3070166366406475,67
0,12.867,Y25,1.3070166366406475,67
0,8.767,Y28,1.3070166366406475,67
0,7.783,Y39,1.3070166366406475,67
0,6.383,Y36,1.3070166366406475,67
0,7.983,Y40,1.3070166366406475,67
0,3.717,Y38,1.3070166366406475,67
0,8.217,Y4,1.3070166366406475,67
0,8.467,Y18,1.3070166366406475,67
0,7.967,Y35,1.3070166366406475,67
0,20.2,Y17,1.3070166366406475,67
0,18.9,Y26,1.3070166366406475,67
0,16.367,Y24,1.3070166366406475,67
0,26.067,Y19,1.3070166366406475,67
0,7.1,Y37,1.3070166366406475,67
0,7.383,Y10,1.3070166366406475,67
0,24.633,Y12,1.3070166366406475,67
0,23.2,Y23,1.3070166366406475,67
0,7.95,Y20,1.3070166366406475,67
0,30,Y12,-0.37507700908700226,68
0,9.3,Y15,-0.37507700908700226,68
0,16.25,Y29,-0.37507700908700226,68
0,4.9,Y35,-0.37507700908700226,68
0,10.883,Y16,-0.37507700908700226,68
0,2.417,Y6,-0.37507700908700226,68
0,7.45,Y28,-0.37507700908700226,68
0,24.85,Y25,-0.37507700908700226,68
0,20.433,Y14,-0.37507700908700226,68
0,8.85,Y38,-0.37507700908700226,68
0,8.417,Y37,-0.37507700908700226,68
0,5.517,Y18,-0.37507700908700226,68
0,8.983,Y26,-0.37507700908700226,68
0,7.067,Y39,-0.37507700908700226,68
0,9.217,Y30,-0.37507700908700226,68
0,11.317,Y36,-0.37507700908700226,68
0,10.567,Y20,-0.37507700908700226,68
0,8.567,Y13,-0.37507700908700226,68
0,6.817,Y10,-0.37507700908700226,68
0,9.083,Y40,-0.37507700908700226,68
0,27.1,Y19,-0.37507700908700226,68
0,21.467,Y27,-0.37507700908700226,68
0,13.1,Y8,-0.37507700908700226,68
0,18.117,Y17,-0.37507700908700226,68
0,15.667,Y26,0.15776010850374395,69
0,30,Y13,0.15776010850374395,69
0,12.883,Y35,0.15776010850374395,69
0,10.9,Y27,0.15776010850374395,69
0,5.767,Y29,0.15776010850374395,69
0,17.967,Y3,0.15776010850374395,69
0,5.967,Y24,0.15776010850374395,69
0,12.2,Y30,0.15776010850374395,69
0,5.9,Y22,0.15776010850374395,69
0,21.15,Y11,0.15776010850374395,69
0,25.1,Y15,0.15776010850374395,69
0,10.9,Y14,0.15776010850374395,69
0,7.15,Y37,0.15776010850374395,69
0,11.3,Y39,0.15776010850374395,69
0,6.233,Y40,0.15776010850374395,69
0,11.067,Y20,0.15776010850374395,69
0,14.667,Y18,0.15776010850374395,69
0,10.55,Y10,0.15776010850374395,69
0,30,Y28,0.15776010850374395,69
0,29.4,Y12,0.15776010850374395,69
0,4.25,Y36,0.15776010850374395,69
0,30,Y19,0.15776010850374395,69
0,5.6,Y36,1.4149770983747203,70
0,7.433,Y15,1.4149770983747203,70
0,8.35,Y29,1.4149770983747203,70
0,15.683,Y37,1.4149770983747203,70
0,30,Y40,1.4149770983747203,70
0,14.483,Y27,1.4149770983747203,70
0,12.55,Y24,1.4149770983747203,70
0,30,Y12,1.4149770983747203,70
0,30,Y19,1.4149770983747203,70
0,12.367,Y17,1.4149770983747203,70
0,4.017,Y22,1.4149770983747203,70
0,9.433,Y27,-0.20094723209656234,71
0,21.417,Y17,-0.20094723209656234,71
0,30,Y19,-0.20094723209656234,71
0,30,Y7,-0.20094723209656234,71
0,11.35,Y37,-0.20094723209656234,71
0,27.5,Y20,-0.20094723209656234,71
0,17.933,Y10,-0.20094723209656234,71
0,14,Y36,-0.20094723209656234,71
0,30,Y14,-0.20094723209656234,71
0,17.1,Y28,-0.20094723209656234,71
0,16.133,Y40,-0.20094723209656234,71
0,21.283,Y26,-0.20094723209656234,71
0,26.333,Y15,-0.20094723209656234,71
0,28.683,Y30,-0.20094723209656234,71
0,28.8,Y13,-0.20094723209656234,71
0,5.133,Y33,-0.20094723209656234,71
0,12.6,Y18,-0.20094723209656234,71
0,24.183,Y16,-0.20094723209656234,71
0,8.767,Y22,-0.20094723209656234,71
0,30,Y29,-0.20094723209656234,71
0,18.183,Y25,-0.20094723209656234,71
0,30,Y12,-0.20094723209656234,71
0,13.817,Y39,-0.20094723209656234,71
0,11.617,Y38,-0.20094723209656234,71
0,13.867,Y39,-1.3989600977907892,72
0,28.933,Y30,-1.3989600977907892,72
0,28.4,Y9,-1.3989600977907892,72
0,11.667,Y34,-1.3989600977907892,72
0,17.883,Y35,-1.3989600977907892,72
0,17.7,Y17,-1.3989600977907892,72
0,12.217,Y20,-1.3989600977907892,72
0,11.133,Y4,-1.3989600977907892,72
0,11.967,Y38,-1.3989600977907892,72
0,23.833,Y18,-1.3989600977907892,72
0,16.5,Y10,-1.3989600977907892,72
0,15.817,Y26,-1.3989600977907892,72
0,18.783,Y37,-1.3989600977907892,72
0,15.817,Y24,-1.3989600977907892,72
0,20,Y28,-1.3989600977907892,72
0,20,Y29,-1.3989600977907892,72
0,25.933,Y12,-1.3989600977907892,72
0,21.333,Y25,-1.3989600977907892,72
0,16.033,Y22,-1.3989600977907892,72
0,18.817,Y8,-1.3989600977907892,72
0,27.783,Y15,-1.3989600977907892,72
0,30,Y19,-1.3989600977907892,72
0,11.967,Y27,-1.3989600977907892,72
0,19.483,Y14,-1.3989600977907892,72
0,19.55,Y40,-1.3989600977907892,72
0,30,Y16,-1.3989600977907892,72
0,23.2,Y40,-0.36114662692776711,73
0,7.65,Y30,-0.36114662692776711,73
0,11.183,Y38,-0.36114662692776711,73
0,19.15,Y14,-0.36114662692776711,73
0,19.8,Y15,-0.36114662692776711,73
0,15.717,Y16,-0.36114662692776711,73
0,12.317,Y28,-0.36114662692776711,73
0,30,Y20,-0.36114662692776711,73
0,10.05,Y22,-0.36114662692776711,73
0,18.8,Y37,-0.36114662692776711,73
0,23.817,Y25,-0.36114662692776711,73
0,30,Y12,-0.36114662692776711,73
0,15.117,Y18,-0.36114662692776711,73
0,28.15,Y24,-0.36114662692776711,73
0,30,Y8,-0.36114662692776711,73
0,26.25,Y17,-0.36114662692776711,73
0,11.333,Y39,-0.36114662692776711,73
0,17.217,Y13,-0.36114662692776711,73
0,7.367,Y27,-0.36114662692776711,73
0,18.4,Y26,-0.36114662692776711,73
0,8.917,Y36,-0.36114662692776711,73
0,29.95,Y29,-0.36114662692776711,73
0,15.85,Y10,-0.36114662692776711,73
0,6.417,Y35,-0.36114662692776711,73
0,17.983,Y19,-0.36114662692776711,73
0,11.15,Y29,0.28661614347666953,74
0,5.35,Y10,0.28661614347666953,74
0,16.617,Y36,0.28661614347666953,74
0,30,Y19,0.28661614347666953,74
0,14.383,Y20,0.28661614347666953,74
0,23.5,Y13,0.28661614347666953,74
0,30,Y40,0.28661614347666953,74
0,6,Y24,0.28661614347666953,74
0,30,Y17,0.28661614347666953,74
0,8.067,Y22,0.28661614347666953,74
0,11.033,Y28,0.28661614347666953,74
0,15.467,Y30,0.28661614347666953,74
0,30,Y15,0.28661614347666953,74
0,27.35,Y27,0.28661614347666953,74
0,11.733,Y37,0.28661614347666953,74
0,9.067,Y39,0.28661614347666953,74
0,4.15,Y4,1.6169676396836308,75
0,8.617,Y26,1.6169676396836308,75
0,15.85,Y25,1.6169676396836308,75
0,6.533,Y24,1.6169676396836308,75
0,11.95,Y35,1.6169676396836308,75
0,11.283,Y28,1.6169676396836308,75
0,14,Y29,1.6169676396836308,75
0,5.267,Y22,1.6169676396836308,75
0,11.033,Y12,1.6169676396836308,75
0,4.867,Y15,1.6169676396836308,75
0,24.483,Y19,1.6169676396836308,75
0,24.717,Y30,1.6169676396836308,75
0,13.967,Y37,0.19955125498144954,76
0,5.367,Y38,0.19955125498144954,76
0,8.883,Y26,0.19955125498144954,76
0,11.967,Y8,0.19955125498144954,76
0,8.883,Y15,0.19955125498144954,76
0,9.25,Y24,0.19955125498144954,76
0,30,Y9,0.19955125498144954,76
0,29.783,Y25,0.19955125498144954,76
0,23.017,Y12,0.19955125498144954,76
0,23.75,Y11,0.19955125498144954,76
0,22.2,Y14,0.19955125498144954,76
0,11.183,Y28,0.19955125498144954,76
0,30,Y19,0.19955125498144954,76
0,22.433,Y17,0.19955125498144954,76
0,9.85,Y29,0.19955125498144954,76
0,20.3,Y30,0.19955125498144954,76
0,11.15,Y18,0.19955125498144954,76
0,18.467,Y10,0.19955125498144954,76
0,15.3,Y4,0.19955125498144954,76
0,8.117,Y40,0.19955125498144954,76
0,30,Y16,0.19955125498144954,76
0,3.967,Y32,-0.9949790151729685,77
0,19.75,Y13,-0.9949790151729685,77
0,12.283,Y15,-0.9949790151729685,77
0,20.633,Y11,-0.9949790151729685,77
0,10.567,Y40,-0.9949790151729685,77
0,10.367,Y20,-0.9949790151729685,77
0,7.85,Y37,-0.9949790151729685,77
0,3.567,Y36,-0.9949790151729685,77
0,14.45,Y12,-0.9949790151729685,77
0,11.2,Y22,-0.9949790151729685,77
0,8.967,Y26,-0.9949790151729685,77
0,11.767,Y16,-0.9949790151729685,77
0,12.967,Y28,-0.9949790151729685,77
0,8.3,Y4,-0.9949790151729685,77
0,17.95,Y14,-0.9949790151729685,77
0,8.467,Y29,-0.9949790151729685,77
0,10.35,Y39,-0.9949790151729685,77
0,9.35,Y10,-0.9949790151729685,77
0,16.417,Y30,-0.9949790151729685,77
0,30,Y25,-0.9949790151729685,77
0,16.017,Y24,-0.9949790151729685,77
0,26.133,Y8,-0.9949790151729685,77
0,23.233,Y9,-0.9949790151729685,77
0,4.633,Y38,-0.9949790151729685,77
0,30,Y19,-0.9949790151729685,77
0,11.517,Y21,-0.9949790151729685,77
0,10.95,Y5,-0.9949790151729685,77
0,10.267,Y27,-0.9949790151729685,77
0,10.267,Y18,-0.9949790151729685,77
0,3.367,Y35,-0.9949790151729685,77
0,16.417,Y16,-1.8795582822844035,78
0,12.067,Y25,-1.8795582822844035,78
0,14.75,Y36,-1.8795582822844035,78
0,15.233,Y29,-1.8795582822844035,78
0,21.233,Y12,-1.8795582822844035,78
0,26.883,Y19,-1.8795582822844035,78
0,30,Y34,-1.8795582822844035,78
0,24.7,Y37,-1.8795582822844035,78
0,30,Y15,-1.8795582822844035,78
0,29.85,Y23,-1.8795582822844035,78
0,24.3,Y20,-1.8795582822844035,78
0,16.383,Y10,-1.8795582822844035,78
0,22.167,Y6,-1.8795582822844035,78
0,18.533,Y24,-1.8795582822844035,78
0,11.5,Y4,-1.8795582822844035,78
0,21.267,Y39,-1.8795582822844035,78
0,18.5,Y13,-1.8795582822844035,78
0,15.783,Y8,-1.8795582822844035,78
0,20.8,Y14,-1.8795582822844035,78
0,17.767,Y38,-1.8795582822844035,78
0,10.283,Y40,-1.8795582822844035,78
0,24.017,Y18,-1.8795582822844035,78
0,10.7,Y32,-1.8795582822844035,78
0,25.317,Y9,-1.8795582822844035,78
0,21.817,Y22,-1.8795582822844035,78
0,30,Y30,-1.8795582822844035,78
0,28.917,Y28,-1.8795582822844035,78
0,26.917,Y26,-1.8795582822844035,78
0,21.933,Y19,-1.0541831393497181,79
0,6.833,Y27,-1.0541831393497181,79
0,2.333,Y32,-1.0541831393497181,79
0,9.767,Y13,-1.0541831393497181,79
0,28.117,Y24,-1.0541831393497181,79
0,30,Y12,-1.0541831393497181,79
0,16.333,Y25,-1.0541831393497181,79
0,6.967,Y35,-1.0541831393497181,79
0,3.917,Y33,-1.0541831393497181,79
0,23.9,Y15,-1.0541831393497181,79
0,8.167,Y40,-1.0541831393497181,79
0,10.233,Y9,-1.0541831393497181,79
0,9.767,Y17,-1.0541831393497181,79
0,10.167,Y30,-1.0541831393497181,79
0,9.183,Y37,-1.0541831393497181,79
0,13.75,Y7,-1.0541831393497181,79
0,20.583,Y8,-1.0541831393497181,79
0,6.25,Y22,-1.0541831393497181,79
0,8.733,Y39,-1.0541831393497181,79
0,10.383,Y36,-1.0541831393497181,79
0,6.85,Y26,-1.0541831393497181,79
0,13.9,Y29,-1.0541831393497181,79
0,7.233,Y18,-1.0541831393497181,79
0,11.483,Y14,-1.0541831393497181,79
0,7.1,Y16,-1.0541831393497181,79
0,12.983,Y10,-1.0541831393497181,79
0,17.917,Y20,-1.0541831393497181,79
0,23.167,Y29,0.589601955440035,80
0,13.683,Y38,0.589601955440035,80
0,8.433,Y39,0.589601955440035,80
0,28.283,Y12,0.589601955440035,80
0,10.4,Y20,0.589601955440035,80
0,25.483,Y16,0.589601955440035,80
0,7.817,Y19,0.589601955440035,80
0,21.05,Y18,0.589601955440035,80
0,15.5,Y11,0.589601955440035,80
0,11.75,Y37,0.589601955440035,80
0,25.283,Y25,0.589601955440035,80
0,22.617,Y27,0.589601955440035,80
0,18.3,Y26,0.589601955440035,80
0,12.133,Y35,0.589601955440035,80
0,27.133,Y30,0.589601955440035,80
0,23.8,Y40,0.589601955440035,80
0,29.6,Y15,0.589601955440035,80
0,26.783,Y15,0.937861509420915,81
0,12.217,Y30,0.937861509420915,81
0,19.917,Y16,0.937861509420915,81
0,7.117,Y38,0.937861509420915,81
0,9.783,Y20,0.937861509420915,81
0,17.45,Y36,0.937861509420915,81
0,22.117,Y40,0.937861509420915,81
0,18.383,Y19,0.937861509420915,81
0,13.417,Y29,0.937861509420915,81
0,22.25,Y37,0.937861509420915,81
0,20.483,Y18,0.937861509420915,81
0,24.633,Y13,0.937861509420915,81
0,10.1,Y27,0.937861509420915,81
0,30,Y37,2.2786607922473023,82
0,30,Y17,2.2786607922473023,82
0,30,Y19,2.2786607922473023,82
0,28.933,Y36,2.2786607922473023,82
0,18.217,Y21,2.2786607922473023,82
0,30,Y23,2.2786607922473023,82
0,27.583,Y27,2.2786607922473023,82
0,30,Y39,2.2786607922473023,82
0,29.233,Y25,2.2786607922473023,82
0,18.867,Y29,2.2786607922473023,82
0,25.117,Y18,2.2786607922473023,82
0,29.85,Y24,2.2786607922473023,82
0,29.283,Y15,2.2786607922473023,82
0,30,Y13,2.2786607922473023,82
0,21.367,Y30,2.2786607922473023,82
0,30,Y40,2.2786607922473023,82
0,14.567,Y22,2.2786607922473023,82
0,19.133,Y22,-1.8691104956649771,83
0,27.333,Y18,-1.8691104956649771,83
0,14,Y40,-1.8691104956649771,83
0,26.033,Y17,-1.8691104956649771,83
0,30,Y15,-1.8691104956649771,83
0,30,Y7,-1.8691104956649771,83
0,30,Y12,-1.8691104956649771,83
0,17.867,Y39,-1.8691104956649771,83
0,26.417,Y26,-1.8691104956649771,83
0,18.35,Y4,-1.8691104956649771,83
0,15.683,Y13,-1.8691104956649771,83
0,28.2,Y11,-1.8691104956649771,83
0,11.733,Y36,-1.8691104956649771,83
0,13.667,Y24,-1.8691104956649771,83
0,16.4,Y10,-1.8691104956649771,83
0,8.7,Y27,-1.8691104956649771,83
0,25.817,Y9,-1.8691104956649771,83
0,10.2,Y34,-1.8691104956649771,83
0,8.1,Y5,-1.8691104956649771,83
0,7.767,Y35,-1.8691104956649771,83
0,17,Y28,-1.8691104956649771,83
0,30,Y16,-1.8691104956649771,83
0,13.15,Y29,-1.8691104956649771,83
0,20.2,Y8,-1.8691104956649771,83
0,16.233,Y30,-1.8691104956649771,83
0,30,Y14,-1.8691104956649771,83
0,16.7,Y19,-1.8691104956649771,83
0,30,Y20,-1.8691104956649771,83
0,30,Y25,-1.8691104956649771,83
0,23.233,Y23,-1.8691104956649771,83
0,9.3,Y37,-1.8691104956649771,83
0,10.75,Y38,-1.8691104956649771,83
0,6.4,Y19,-0.62582388795323585,84
0,8.083,Y30,-0.62582388795323585,84
0,11.333,Y25,-0.62582388795323585,84
0,13.6,Y12,-0.62582388795323585,84
0,16.2,Y29,-0.62582388795323585,84
0,8.817,Y36,-0.62582388795323585,84
0,5.1,Y37,-0.62582388795323585,84
0,7.167,Y27,-0.62582388795323585,84
0,10.683,Y26,-0.62582388795323585,84
0,12.817,Y16,-0.62582388795323585,84
0,9.967,Y24,-0.62582388795323585,84
0,6.2,Y15,-0.62582388795323585,84
0,4.35,Y18,-0.62582388795323585,84
0,30,Y9,-0.62582388795323585,84
0,8.3,Y22,-0.62582388795323585,84
0,14.817,Y39,-0.62582388795323585,84
0,3.3,Y20,-0.62582388795323585,84
0,8.05,Y10,-0.62582388795323585,84
0,9.367,Y28,-0.62582388795323585,84
0,3.45,Y38,-0.62582388795323585,84
0,3.65,Y35,-0.62582388795323585,84
0,30,Y7,-1.4442338398083034,85
0,9.5,Y27,-1.4442338398083034,85
0,14.183,Y10,-1.4442338398083034,85
0,13.65,Y18,-1.4442338398083034,85
0,24,Y17,-1.4442338398083034,85
0,12.767,Y23,-1.4442338398083034,85
0,5.183,Y38,-1.4442338398083034,85
0,8.967,Y37,-1.4442338398083034,85
0,28.317,Y12,-1.4442338398083034,85
0,26.567,Y26,-1.4442338398083034,85
0,27.283,Y28,-1.4442338398083034,85
0,29.683,Y11,-1.4442338398083034,85
0,16.367,Y29,-1.4442338398083034,85
0,21.783,Y13,-1.4442338398083034,85
0,22.05,Y8,-1.4442338398083034,85
0,15.667,Y36,-1.4442338398083034,85
0,19.9,Y39,-1.4442338398083034,85
0,28,Y9,-1.4442338398083034,85
0,27.683,Y14,-1.4442338398083034,85
0,19.4,Y24,-1.4442338398083034,85
0,28.117,Y16,-1.4442338398083034,85
0,26.333,Y15,-1.4442338398083034,85
0,18.667,Y25,-1.4442338398083034,85
0,16.983,Y30,-1.4442338398083034,85
0,16.333,Y18,-1.3223429959149955,86
0,28.35,Y1,-1.3223429959149955,86
0,30,Y7,-1.3223429959149955,86
0,30,Y9,-1.3223429959149955,86
0,30,Y6,-1.3223429959149955,86
0,11.217,Y29,-1.3223429959149955,86
0,20.267,Y20,-1.3223429959149955,86
0,9.383,Y37,-1.3223429959149955,86
0,19.267,Y25,-1.3223429959149955,86
0,13.167,Y27,-1.3223429959149955,86
0,18.4,Y15,-1.3223429959149955,86
0,28.35,Y11,-1.3223429959149955,86
0,30,Y13,-1.3223429959149955,86
0,16.183,Y36,-1.3223429959149955,86
0,8.183,Y31,-1.3223429959149955,86
0,26.567,Y22,-1.3223429959149955,86
0,22.75,Y39,-1.3223429959149955,86
0,13.733,Y33,-1.3223429959149955,86
0,24.25,Y4,-1.3223429959149955,86
0,20.683,Y40,-1.3223429959149955,86
0,30,Y12,-1.3223429959149955,86
0,24.933,Y26,-1.3223429959149955,86
0,30,Y24,-1.3223429959149955,86
0,30,Y14,-1.3223429959149955,86
0,30,Y2,-1.3223429959149955,86
0,30,Y10,-1.3223429959149955,86
0,0.817,Y38,-1.3223429959149955,86
0,30,Y23,-1.3223429959149955,86
0,28.35,Y17,-1.3223429959149955,86
0,11.483,Y35,-1.3223429959149955,86
0,15.983,Y30,-1.3223429959149955,86
0,13.017,Y28,-1.3223429959149955,86
0,26.967,Y19,-1.3223429959149955,86
0,30,Y8,-1.3223429959149955,86
0,18.7,Y21,-1.3223429959149955,86
0,5.483,Y34,-1.3223429959149955,86
0,30,Y16,-1.3223429959149955,86
0,8.717,Y13,-0.56313716823667748,87
0,19.7,Y28,-0.56313716823667748,87
0,23.9,Y16,-0.56313716823667748,87
0,5.433,Y18,-0.56313716823667748,87
0,7.533,Y10,-0.56313716823667748,87
0,15.467,Y15,-0.56313716823667748,87
0,11.333,Y39,-0.56313716823667748,87
0,11.067,Y40,-0.56313716823667748,87
0,7.017,Y27,-0.56313716823667748,87
0,3.5,Y24,-0.56313716823667748,87
0,5.317,Y29,-0.56313716823667748,87
0,24.817,Y14,-0.56313716823667748,87
0,27.017,Y30,-0.56313716823667748,87
0,27.033,Y12,-0.56313716823667748,87
0,11.433,Y20,-0.56313716823667748,87
0,2.967,Y22,-0.56313716823667748,87
0,13.183,Y26,-0.56313716823667748,87
0,19.167,Y37,-0.56313716823667748,87
0,6.117,Y35,-0.56313716823667748,87
0,23.133,Y38,-0.56313716823667748,87
0,5.017,Y39,-0.66761503443094139,88
0,13.167,Y26,-0.66761503443094139,88
0,10.767,Y29,-0.66761503443094139,88
0,17.7,Y25,-0.66761503443094139,88
0,10.717,Y20,-0.66761503443094139,88
0,25.45,Y16,-0.66761503443094139,88
0,13.367,Y15,-0.66761503443094139,88
0,5.617,Y18,-0.66761503443094139,88
0,10.433,Y4,-0.66761503443094139,88
0,27.167,Y3,-0.66761503443094139,88
0,5.083,Y38,-0.66761503443094139,88
0,30,Y1,-0.66761503443094139,88
0,20.683,Y14,-0.66761503443094139,88
0,9.017,Y33,-0.66761503443094139,88
0,9.017,Y13,-0.66761503443094139,88
0,15.05,Y34,-0.66761503443094139,88
0,9.2,Y36,-0.66761503443094139,88
0,7.35,Y35,-0.66761503443094139,88
0,7.95,Y22,-0.66761503443094139,88
0,18.2,Y12,-0.66761503443094139,88
0,12.517,Y2,-0.66761503443094139,88
0,7.733,Y24,-0.66761503443094139,88
0,20.883,Y19,-0.66761503443094139,88
0,9.95,Y17,-0.66761503443094139,88
0,12.033,Y30,-0.66761503443094139,88
0,27.667,Y9,-0.66761503443094139,88
0,11.35,Y10,-0.66761503443094139,88
0,5.867,Y28,-0.66761503443094139,88
0,8.667,Y37,-0.66761503443094139,88
0,15.4,Y39,0.48860668478557984,89
0,22.083,Y24,0.48860668478557984,89
0,7.95,Y11,0.48860668478557984,89
0,11.133,Y4,0.48860668478557984,89
0,30,Y13,0.48860668478557984,89
0,13.683,Y37,0.48860668478557984,89
0,30,Y25,0.48860668478557984,89
0,30,Y15,0.48860668478557984,89
0,15.983,Y22,0.48860668478557984,89
0,16.767,Y26,0.48860668478557984,89
0,30,Y29,0.48860668478557984,89
0,26.267,Y20,0.48860668478557984,89
0,28.933,Y12,0.48860668478557984,89
0,13.1,Y8,0.48860668478557984,89
0,30,Y16,0.48860668478557984,89
0,14.133,Y36,0.48860668478557984,89
0,5.333,Y38,0.48860668478557984,89
0,25.367,Y27,0.48860668478557984,89
0,11.583,Y35,0.48860668478557984,89
0,27.2,Y28,0.48860668478557984,89
0,30,Y30,0.48860668478557984,89
0,30,Y18,0.48860668478557984,89
0,29.633,Y30,-0.019852264026504796,90
0,8.983,Y22,-0.019852264026504796,90
0,29.283,Y16,-0.019852264026504796,90
0,28.367,Y27,-0.019852264026504796,90
0,28.633,Y15,-0.019852264026504796,90
0,5.683,Y38,-0.019852264026504796,90
0,29.7,Y36,-0.019852264026504796,90
0,19.533,Y24,-0.019852264026504796,90
0,29.583,Y12,-0.019852264026504796,90
0,30,Y20,-0.019852264026504796,90
0,17.1,Y29,-0.019852264026504796,90
0,29.883,Y40,-0.019852264026504796,90
0,25.933,Y25,-0.019852264026504796,90
0,30,Y37,-0.019852264026504796,90
0,10.317,Y10,-0.019852264026504796,90
0,18.85,Y18,-0.019852264026504796,90
0,26.7,Y26,-0.019852264026504796,90
0,16.55,Y28,-0.019852264026504796,90
0,11.983,Y37,-2.3462260846187823,91
0,22.9,Y9,-2.3462260846187823,91
0,6.067,Y38,-2.3462260846187823,91
0,27.5,Y29,-2.3462260846187823,91
0,11.117,Y20,-2.3462260846187823,91
0,25.35,Y16,-2.3462260846187823,91
0,26.517,Y11,-2.3462260846187823,91
0,24.35,Y28,-2.3462260846187823,91
0,30,Y13,-2.3462260846187823,91
0,30,Y15,-2.3462260846187823,91
0,21.333,Y12,-2.3462260846187823,91
0,13.117,Y39,-2.3462260846187823,91
0,23.033,Y26,-2.3462260846187823,91
0,18.283,Y21,-2.3462260846187823,91
0,30,Y7,-2.3462260846187823,91
0,10.167,Y6,-2.3462260846187823,91
0,11.65,Y2,-2.3462260846187823,91
0,30,Y30,-2.3462260846187823,91
0,29.417,Y10,-2.3462260846187823,91
0,7.75,Y27,-2.3462260846187823,91
0,30,Y18,-2.3462260846187823,91
0,16.4,Y24,-2.3462260846187823,91
0,21.883,Y23,-2.3462260846187823,91
0,24.7,Y25,-2.3462260846187823,91
0,20.733,Y35,-2.3462260846187823,91
0,23.35,Y22,-2.3462260846187823,91
0,10.217,Y36,-2.3462260846187823,91
0,12.833,Y40,-2.3462260846187823,91
0,16.533,Y14,-2.3462260846187823,91
0,8.25,Y17,-2.3462260846187823,91
0,27.85,Y8,-2.3462260846187823,91
0,30,Y19,-2.3462260846187823,91
0,5.4,Y35,0,92
0,30,Y30,0,92
0,16.683,Y13,0,92
0,25.2,Y26,0,92
0,5.4,Y36,0,92
0,28.9,Y23,0,92
0,15.4,Y29,0,92
0,8.3,Y39,0,92
0,11.783,Y20,0,92
0,10.333,Y37,0,92
0,18.1,Y19,0,92
0,8.383,Y6,0,92
0,16.817,Y10,0,92
0,11.133,Y7,0,92
0,8.267,Y40,0,92
0,25.2,Y27,0,92
0,13.833,Y18,0,92
0,16.483,Y8,0,92
0,30,Y12,0,92
0,17.167,Y16,0,92
0,8.7,Y38,0,92
0,9,Y28,0,92
0,5.167,Y1,0,92
0,4.85,Y32,0,92
0,7.85,Y24,0,92
0,27.267,Y14,0,92
0,22.017,Y17,0,92
0,7.217,Y25,0,92
0,11.417,Y4,0,92
0,13.05,Y38,-1.6392591900375963,93
0,22.817,Y30,-1.6392591900375963,93
0,21.9,Y26,-1.6392591900375963,93
0,19.55,Y19,-1.6392591900375963,93
0,11.25,Y28,-1.6392591900375963,93
0,13.75,Y25,-1.6392591900375963,93
0,5.367,Y36,-1.6392591900375963,93
